buy_and_hold,arima,momentum,random_forest
1.7982257882246482,1.7025696369522745,1.853702578889082,1.131229891265494
1.796474177873196,1.7009112030561073,1.851896929872725,1.130127986265361
1.8185670697253826,1.7218288692948613,1.8746714061758083,1.130127986265361
1.8269861001242975,1.7218288692948613,1.8833501708028142,1.1353598977133503
1.8370437337552163,1.7313076080446135,1.8937180909612512,1.1353598977133503
1.8212227370324228,1.7163972324832055,1.877409003071575,1.1255819458383582
1.8730930048592958,1.7652819637881068,1.9308795126527274,1.1255819458383582
1.884167702565251,1.7652819637881068,1.9422958741755005,1.1322369703145065
1.9436659509548995,1.8210260382758678,2.0036296939891756,1.1679907497705486
1.9936716013108713,1.8210260382758678,2.0551780610690447,1.1679907497705486
1.897954571137971,1.8210260382758678,1.9565080793365044,1.1679907497705486
1.9143406034580073,1.8367479064241268,1.9733996346508118,1.1780746234660968
1.938015594982473,1.859463295231438,1.9978050197428627,1.1926440823572506
1.9893773307718274,1.859463295231438,2.0507513086418467,1.1926440823572506
1.9866086563453387,1.859463295231438,2.0478972182611535,1.1909842448193189
